,x1,x2,f1,f2,11.1111*x1^2 - 11.1111*x1 + 1,-4.16667*x1^2 + 4.16667*x1 - 1,Score,Efficiency
269,0.19177973534426518,-0.372746042595294,17.57190791591691,0.7921596084706387,-0.7222234828364482,-0.35416503143431854,0.08564808622031006,False
217,0.19177973534426518,-0.372746042595294,17.57190791591691,0.7921596084706387,-0.7222234828364482,-0.35416503143431854,0.08564808622031006,False
173,0.19177973534426518,-0.372746042595294,17.57190791591691,0.7921596084706387,-0.7222234828364482,-0.35416503143431854,0.08564808622031006,False
268,0.8326516692828116,-0.33510400594821155,80.56034971619917,0.14030015859636844,-0.5482525286721343,-0.41940425667644776,0.0856783038397042,False
216,0.8326516692828116,-0.33510400594821155,80.56034971619917,0.14030015859636844,-0.5482525286721343,-0.41940425667644776,0.0856783038397042,False
319,0.8898130240235418,-0.27450833074619385,86.7122041370982,0.08749599332389833,-0.0893967583979478,-0.591475480257222,0.0866498546480092,False
258,0.8898130240235418,-0.27450833074619385,86.7122041370982,0.08749599332389833,-0.0893967583979478,-0.591475480257222,0.0866498546480092,False
274,0.8524416706872943,0.35606945419828817,85.34422581372122,0.14855891676262376,-0.39760825531422306,-0.47589596087065056,0.09083248637810015,False
223,0.8524416706872943,0.35606945419828817,85.34422581372122,0.14855891676262376,-0.39760825531422306,-0.47589596087065056,0.09083248637810015,False
168,0.8524416706872943,0.35606945419828817,85.34422581372122,0.14855891676262376,-0.39760825531422306,-0.47589596087065056,0.09083248637810015,False
225,0.19365617885816705,0.4128875477708831,20.797884271419967,0.8206664849978657,-0.7350367454973048,-0.3493600492875364,0.09116946272700378,False
163,0.8878886594571967,0.3266652247428965,89.50564406490248,0.11927912173463148,-0.10602542580123497,-0.5852397187566285,0.09206400083130849,False
262,0.8878886594571967,0.3266652247428965,89.50564406490248,0.11927912173463148,-0.10602542580123497,-0.5852397187566285,0.09206400083130849,False
210,0.8878886594571967,0.3266652247428965,89.50564406490248,0.11927912173463148,-0.10602542580123497,-0.5852397187566285,0.09206400083130849,False
59,1.0032484125446222,0.046207817147550956,100.8642539638846,0.0021457145496015626,1.0362106829968614,-1.0135790305660581,0.0921064986728174,False
229,0.28436595328752023,0.4751015003452307,30.65854310194094,0.7378535244443689,-1.2611306044049133,-0.15207449708347331,0.09288955010935573,False
228,0.32991875498353285,0.49282498790064927,35.17228535891594,0.6918853436220938,-1.4563572113475374,-0.07886438770189774,0.09295806617832224,False
130,0.266214081364582,0.49635123072290077,31.723448135692657,0.7848063186277625,-1.170488321151661,-0.1860654144870455,0.09806039843823376,False
232,0.266214081364582,0.49635123072290077,31.723448135692657,0.7848063186277625,-1.170488321151661,-0.1860654144870455,0.09806039843823376,False
178,0.266214081364582,0.49635123072290077,31.723448135692657,0.7848063186277625,-1.170488321151661,-0.1860654144870455,0.09806039843823376,False
231,0.325200421709216,-0.5257256640010359,38.21427880691821,0.7317419446507502,-1.4382765331584073,-0.0856446542272915,0.09932176719519578,False
81,0.325200421709216,-0.5257256640010359,38.21427880691821,0.7317419446507502,-1.4382765331584073,-0.0856446542272915,0.09932176719519578,False
129,0.325200421709216,-0.5257256640010359,38.21427880691821,0.7317419446507502,-1.4382765331584073,-0.0856446542272915,0.09932176719519578,False
177,0.325200421709216,-0.5257256640010359,38.21427880691821,0.7317419446507502,-1.4382765331584073,-0.0856446542272915,0.09932176719519578,False
234,0.6573115283568737,-0.5445099608857425,72.8549542814642,0.41392648610089466,-1.5028095310326828,-0.0614447364646209,0.10296610982665977,False
184,0.7648134396318916,0.5269117964889181,86.25756387207441,0.3329487594569609,-0.9985962479609372,-0.25052505796083224,0.10812065475957182,False
95,0.7648134396318916,0.5269117964889181,86.25756387207441,0.3329487594569609,-0.9985962479609372,-0.25052505796083224,0.10812065475957182,False
